title,contentid,cat1,cat2,cat3,firstimage,region,mapx,mapy,overview,homepage
호텔PJ,142757,숙박,숙박시설,관광호텔,http://tong.visitkorea.or.kr/cms/resource/77/1363577_image2_1.jpg,서울특별시,126.9956972759,37.5649686257,"호텔 피제이가 위치한 을지로 4가 지역은 지하철 2,3,4,5호선은 물론 다양하고 편리한 대중교통과 인접해 있어 명동, 남대문, 동대문, 남산, 인사동, 홍대, 대학로등 접근성이 뛰어나 관광 및 쇼핑이 자유롭다. 총 272개의 객실을 보유하고 있으며 레스토랑, 카페, 대연회장 및 중소연회장, 비즈니스 센터등의 부대시설을 운영하고 있다.","<a href=""http://www.hotelpj.co.kr"" target=""_blank"" title=""새창 : 호텔PJ 홈페이지로 이동"">http://www.hotelpj.co.kr</a>"
호텔가덴,2490629,숙박,숙박시설,관광호텔,http://tong.visitkorea.or.kr/cms/resource/17/2490617_image2_1.jpg,경기도,127.0213674921,37.2571214625,"호텔 가덴은 문화공연이 함께하는 수원 유일의 비즈니스 디자인 호텔이다. 지리적으로는 수원시청, 삼성전자, 삼성반도체 등이 있다. 각 객실에는 에어컨이 완비되어 있고 헤어드라이어, 평면 TV 및 알람시계도 갖추고 있다. 수영장, 루프탑 테라스, 무료 와이파이(Wi-Fi)도 제공하고 있다. 지하에 위치한 갤러리에서는 미술품 전시와 매월 공연을 통해 다양한 즐길 거리를 제공하고 있고 수원 화성까지 쉽게 갈 수 있다.","<a href=""http://www.hotelgaden.com"" target=""_blank"" title=""새창 : 호텔가덴 홈페이지로 이동"">http://www.hotelgaden.com</a>"
호텔가을,1834042,숙박,숙박시설,모텔,http://tong.visitkorea.or.kr/cms/resource/60/1834060_image2_1.JPG,서울특별시,126.9380249861,37.5567768773,서울 신촌에 위치한 호텔가을은 품격높은 시설과 서비스로 신촌 최고의 모던함과 클래식한 분위기로 여행객들의 설레임을 더욱 한층 높여 마음을 사로 잡는다. 아름다운 공간속의 청결함과 편안한 휴식을 제공할 수 있는 공간을 위해 항상 끊임없이 노력한다. 젊음의 거리 신촌에서는 여러가지의 쇼핑과 다양한 볼거리와 그리고 먹거리도 풍부하여 쉴틈없는 즐거움을 선사한다.,"<a href=""https://gaeulhotel.modoo.at"" target=""_blank"" title=""새창 : 가을호텔 홈페이지로 이동"">https://gaeulhotel.modoo.at</a>"
호텔공주,3089062,숙박,숙박시설,모텔,http://tong.visitkorea.or.kr/cms/resource/55/3088955_image2_1.JPG,충청남도,127.1298293205,36.4700029735,"호텔공주는 공주시 신관동 금강변에 위치한 호텔이다. 총 8개 층으로 이루어져 있으며 8층에는 공산성과 금강을 한눈에 볼 수 있는 스카이라운지가 있다. 라운지에서는 조식, 주류도 이용할 수 있다. 조식은 미리 숙박비와 결합 상품으로 결제하면 보다 저렴하게 이용할 수 있다. 객실 역시 공산성, 금강을 볼 수 있는 리버뷰 객실이 따로 마련되어 있다. 
호텔공주는 공주시내 중에서도 공주종합버스터미널과 매우 가까운 곳에 있어 교통이 편리하다. 자동차로는 국도 32호선 금벽로 등을 통해 접근할 수 있고 당진영덕고속도로 및 천안논산고속도로 공주 IC도 가깝다. 인근에는 공산성, 무령왕릉, 국립공주박물관 등 공주시내 백제역사지구와 금강신관공원 등이 있다.",
호텔공지천,2907487,숙박,숙박시설,관광호텔,http://tong.visitkorea.or.kr/cms/resource/81/2907481_image2_1.jpg,강원특별자치도,127.7074374169,37.8728125182,"강원도 춘천시 의암호 공지천에 있는 숙박업소로 2018년 12월 새롭게 문을 열었다. 바로 옆 건물에 편의점과 결혼식장, 식당이 있다. 객실은 마운틴뷰와 파크뷰가 있는데, 파크뷰가 공지천과 북한강이 보이는 곳이다. 가까이에 공지천유원지가 있고, 공원 앞에 북한강을 끼고 걸을 수 있는 수변 산책로가 있어 가벼운 산책이나 조깅하기 좋다. 산책로에서 보이는 다리를 건너면 하중도가 있다. 공지천에서는 오리보트를 대여하여 탈 수 있어 가족이나 커플이 즐기기에 좋다. 강변이 가까워 노을 구경하기 좋은 곳이다. 가까이에 춘천수변공원, MBC 춘천문화방송국, 공지천 조각공원 등이 있다.
 ※ 반려동물 동반불가","<a href=""http://www.hotelgongjicheon.co.kr""target=""_blank"" title=""새창 : 호텔공지천 사이트로 이동"">http://www.hotelgongjicheon.co.kr</a>"
호텔공지천 2호점,3049880,숙박,숙박시설,모텔,,강원특별자치도,127.6994493534,37.8695155307,"강원도 춘천에 자리한 호텔공지천 2호점은 신축 가족호텔로, 넓은 객실과 최고급 침구류를 구비하여 편안한 잠자리를 제공한다. 객실은 트윈룸과 더블룸으로 구성되어 있다. 주변에 넓은 호수와 산책로가 있어 춘천의 자연경관을 감상하기에 좋다. 합리적인 가격으로 이용할 수 있어 가성비가 좋다.",
호텔국도,232290,숙박,숙박시설,관광호텔,http://tong.visitkorea.or.kr/cms/resource/27/2825627_image2_1.jpg,서울특별시,126.9962221891,37.5663379205,"베스트웨스턴 프리미어 호텔국도는 서울 동대문과 명동 사이에 위치하여 동대문, 명동, 청계천, 남산 등에서의 관광 및 비즈니스를 대중교통을 이용하여 즐길 수 있는 최적의 조건을 가지고 있다. 또한 서울의 전통과 현대의 멋을 모두 즐길 수 있는 장소로 성공적인 비즈니스와 휴식을 위한 호텔이다.
2007년 설립 이래 도심 속에서 편리한 관광과 세련된 서비스를 제공하며 고객여러분의 동반자로 발전해 왔다. 첨단시설과 편리한 교통을 제공하며 중/소규모 행사, 세미나, 컨퍼런스, 설명회, 돌잔치, 약혼식까지 여러 행사를 진행할 수 있는 연회장과 295개의 세련된 객실 및 부대시설을 이용할 수 있다.","<a href=""http://www.hotelkukdo.com"" target=""_blank"" title=""새창 : 베스트웨스턴 프리미어 호텔국도 홈페이지로 이동"">http://www.hotelkukdo.com</a>"
호텔나비야,1745972,숙박,숙박시설,모텔,http://tong.visitkorea.or.kr/cms/resource/05/1742005_image2_1.jpg,경기도,126.7404698531,37.3909870626,나비야호텔은 서해만이 줄 수 있는 특유의 여유롭고 편안한 시흥의 월곶포구에 위치하고 있다. 월곶은 신선한 삶의 생기를 더한 얼굴로 여행객들을 맞이하며 바다와 풍성한 먹거리가 있는 곳이다. 여느 포구들처럼 부산스럽지 않아 도시생활에서 쌓인 이런 저런 스트레스를 말끔히 지워버리고 새로운 생기를 충전시키고 싶다면 누구나 부담 없이 찾을 수 있는 곳이다.,
호텔더그레이동두천,2856362,숙박,숙박시설,관광호텔,http://tong.visitkorea.or.kr/cms/resource/47/2856347_image2_1.jpg,경기도,127.054340566,37.9036191453,"호텔더그레이동두천은 1호선 동두천 중앙역에서 약 300m 거리에 있는 11층 규모의 깔끔한 외관의 신축 호텔이다. 11층은 루프탑과 파티룸이 있어서 취사가 가능하며 가족과 호캉스로 즐기기에 적합하다. 건물 앞과 1층에 넓은 주차장이 있어 편리하게 주차가 가능하다. 호텔 로비에는 전자레인지와 커피머신이 있어 이용할 수 있으며, 조식은 별도로 제공하지 않는다. 방은 벽돌이 그대로 드러난 인테리어에 깔끔하며, 욕조가 있는 화장실은 넓고 깨끗하다. 객실에는 거의 60인치 규모의 TV가 설치되어 있고, 컴퓨터가 놓여있어 간단한 사무를 보기에 편리하다. 이불도 깨끗하고 침대 메트리스와 베개도 너무 푹신하지 않아 편히 쉬며 숙면을 취할 수 있다. 호텔 부근에 경기의 소금강으로 불리는 소요산(587.5 m)과 전통시장이 있어 숙박하며 둘러볼 수 있다.
(기준인원 초과 시 1인당 1만원 추가요금발생,  얼리체크인/레이트 체크인 시간당 1만원 발생)",
호텔더디자이너스 동대문,3084990,숙박,숙박시설,관광호텔,http://tong.visitkorea.or.kr/cms/resource/30/3084630_image2_1.JPG,서울특별시,127.0056769592,37.5636661788,"호텔더디자이너스 동대문은 종로구 쌍림동에 위치한 비즈니스 부티크 호텔이다. 각 분야의 전문 디자이너들이 참여하여 심플하며 감각적인 인테리어로 꾸며져 있다. 객실은 디럭스 더블, 디럭스 트윈, 디럭스 패밀리 트윈, 디자이너스 디럭스 더블, 스위트 더블, 스위트 패밀리 트윈 6가지 룸 타입이 있다. 무료 와이파이와 24시간 리셉션, 세탁 서비스가 있고 주차장, 물품 보관소 등의 부대 시설이 있다.
동대문역사문화공원역에 인접해 있어 대중교통 이용이 편리하고 도보 거리에 DDP, 동대문 쇼핑 타운, 청계천 등이 있으며 경복궁, 창덕궁, 삼청동, 명동, 남대문시장 등 서울 주요 관광지와 가까워 관광이나 쇼핑 목적 방문 시 적합한 숙소이다. 수도권 지하철 2, 4, 5호선 동대문역사문화공원역 5번 출구에서 도보 2분 거리에 있다.","b<a href=""https://www.designershotel.co.kr/ko/"" target=""_blank"" title=""새창 : 홈페이지로 이동"">https://www.designershotel.co.kr</a>"
호텔더디자이너스 서울역점,3080209,숙박,숙박시설,관광호텔,,서울특별시,126.9715916875,37.5456037775,"호텔더디자이너스 서울역점은 용산구에 있는 호텔이다. 10가지 타입의 객실, 레스토랑, 카페, 비즈니스 라운지, 피트니스 센터, 세탁실, 사우나가 있다.
감각적인 인테리어로 객실마다 독특한 컨셉으로 꾸며져 있다. 지하 1층에는 조식을 운영하는 레스토랑이 있고 지하 2층에는 피트니스 센터와 남성 전용 사우나, 24시간 이용이 가능한 코인 세탁실과 휴게실도 있다. 피트니스 센터와 휴게실은 투숙객이면 무료로 이용한다. 2층 카페에서는 투숙객에게 할인쿠폰을 지급하여 저렴한 가격에 이용할 수 있다. 19층 비즈니스 라운지에서는 소규모 행사와 프레젠테이션 등을 할 수 있는 장비가 구비되어 있다. 
수도권 지하철 4호선 숙대입구역 10번 출구에서 20m에 있다. 인근에는 용산전쟁기념관, 효창운동장이 있다.","<a href=""http://hotelthedesigners.kr/"" target=""_blank"" title=""새창 : 홈페이지로 이동"">http://hotelthedesigners.kr/</a>"
호텔더마크해운대,3076744,숙박,숙박시설,관광호텔,,부산광역시,129.1668989464,35.1608270565,"대한민국 최고의 휴양지 해운대 해변이 1분 거리이며, 동백섬, 벡스코, 해운대해수욕장 등 주변 관광 명소들이 가까운 완벽한 위치 조건의 호텔이다. 부산 해운대는 매 시즌 천만 명 이상 방문하는 가장 잘 알려진 관광지이다. 여름뿐만 아니라 일 년 내내 부산의 역동적인 분위기를 찾는 많은 관광객들로 붐비는 지역으로, 해운대해수욕장 앞에 위치하고 있는 호텔 더마크 해운대는 다른 호텔보다 더 철저한 클리닝 시스템으로 객실의 청결 상태를 관리하며 비대면 셀프체크인, 기간제 출입 코드 도어락 등 편리하고 안전한 시스템으로 운영된다.
가성비 최고의 만족도 높은 호텔로, 공항 리무진버스, 지하철역, 버스 정류장이 가까워 접근성이 좋고, 호텔 주변에는 시장, 레스토랑, 바 등 남녀노소를 불문하고 즐길 거리가 많은 관광지구에 있는 호텔이다.","<a href=""https://themarkhaeundaeeng.modoo.at/"" target=""_blank"" title=""새창 : 홈페이지로 이동"">https://themarkhaeundaeeng.modoo.at/</a>"
호텔더블루테라,2907773,숙박,숙박시설,관광호텔,http://tong.visitkorea.or.kr/cms/resource/66/2907766_image2_1.jpg,강원특별자치도,128.6015105181,38.1849071183,"강원도 속초시 조양동에 있는 호텔이다. 29층 호텔로 THE BLUEMARK HOTEL에서 HOTEL THE BLUE TERRA로 상호를 변경해서 일부 장소에 예전 상호가 남아 있다. 설악산과 동해 그리고 시티뷰 전망으로 객실에서 일출을 볼 수도 있다. 로비에 프런트 데스크, 베이커리 카페가 있고, 1층부터 6층은 주차장, 7층부터 27층이 테라스가 있는 객실이다. 피트니스와 라운지 펍 클럽은 호텔의 상층부에 있다. 속초고속버스터미널에서 도보로 약 10여 분 거리 도심지에 있고, 로비에 인근 맛집 안내문이 있어 음식점 방문이나 배달 음식 이용 시 참고할 수 있다. Late check-out은 2시간까지 가능하며 시간당 추가 요금이 있다.
 ※ 반려동물 동반불가","<a href=""http://www.hoteltheblueterra.com/view/viewLink.do?page=01/homepage/KOR/index/index"" title=""새창: 호텔더블루테라 홈페이지로 이동"" target=""_blank"">http://www.hoteltheblueterra.com</a>"
호텔더스타일,2848429,숙박,숙박시설,관광호텔,http://tong.visitkorea.or.kr/cms/resource/22/2848422_image2_1.jpg,경기도,127.0308580561,37.2657622986,호텔 더 스타일은 인계동에 있는 부티크 호텔이다. 건물 지하에 넓지는 않지만 깔끔하고 밝은 주차장이 있으며 발렛파킹도 가능하다. 층마다 복도 인테리어가 다르고 쾌적하게 관리가 잘 되어 있다. 전 객실에 PC가 있고 TV와 연동되어 있다. 또한 넷플릭스와 씨네 호텔 영화도 시청할 수 있다. 이 호텔은 숙박 이용객에게 시리얼과 빵 등의 간단한 조식 서비스를 제공하고 있다. 반려동물 동반은 안 되지만 장애인 안내 동물은 동반할 수 있다. 근처에 홈플러스가 있고 수원시청역이 있어 대중교통으로도 이용할 수 있다.,"<a href=""https://thestylesw.modoo.at/""target=""_blank"" title=""새창 : 호텔더스타일 사이트로 이동"">https://thestylesw.modoo.at/</a>"
호텔더스팟[한국관광 품질인증/Korea Quality],2651580,숙박,숙박시설,관광호텔,http://tong.visitkorea.or.kr/cms/resource/77/2651577_image2_1.jpg,광주광역시,126.8531725952,35.2207821023,"광주 북구 시내에 위치한 호텔더스팟은 편안한 여행을 위해 다양한 객실과 세심한 서비스를 제공한다. 특히 스튜디오 스위트룸에서는 취사가 가능하고, 슈페리어 슈퍼킹룸은 어린 자녀 동반 가족 여행이 편히 묵을 수 있도록 슈퍼 킹사이즈 침대를 갖췄다. 욕조가 마련된 객실도 있다. 무료 조식, 무료 스타일러, 유료 세탁실, 발레파킹, 컨시어지 서비스를 제공한다. 호텔 맞은편에 근린공원과 영산강이 있어 산책하기에 좋다.","<a href=""https://www.hotelthespot.com/"" target=""_blank"" title=""새창: 호텔더스팟"">https://www.hotelthespot.com/</a>"
호텔더윈,3018716,숙박,숙박시설,관광호텔,http://tong.visitkorea.or.kr/cms/resource/95/3085095_image2_1.JPG,경기도,126.8751281534,37.6476901781,"HOTEL THE WYNN은 사물인터넷(lot)을 이용한 음성인식으로 각종 호텔시설을 제어할 수 있는 스마트 호텔로서 차별화된 서비스와 편안하게 도심에서 힐링 할 수 있는 공간을 마련한 곳이다. 스타필드 근처의 호텔로 3호선 원흥역 1번 출구에서 도보 5분 거리에 있다. 지루한 일상에서 벗어나 도심 속에서 휴식할 수 있는 공간이며 친구들과 단란한 하루를 보낼 수 있는 곳이다. 근처에 북한산국립공원, 이케아, 스타필드, 롯데몰 등이 있고 한양 파인 CC, 고양 CC 등이 있어서 골프를 즐기기에는 좋다.
객실 중엔 스타일러가 있어 다음날 깨끗한 옷차림을 유지할 수 있고 62인치 대형 TV가 갖춰져 있다. 1층에 로비가 있고 야외주차장과 지하 1~3층 주차장이 있다. 원할 경우 노트북을 대여할 수 있다. 욕실에는 욕조가 있고 변기가 있는 곳과 샤워실이 분리되어 있다. 새로 단장한 호텔로 호캉스를 즐기기 좋다.","<a href=""http://hotelthewynn.kr/"" target=""_blank"" title=""새창 : 홈페이지로 이동"">http://hotelthewynn.kr/</a>"
호텔더일마,2826574,음식,음식점,카페/전통찻집,,경기도,127.1132909037,37.41204127,"가상의 호텔을 모티브로한 아름다운 공간과 그 속에서 즐기는 커피, 이국적인 무드의 식사를 통해 공간을 찾는 이들에게 일상을 벗어난 특별한 순간을 제공하고자 한다. 단순한 휴식의 의미를 넘어, 다채로운 컨텐츠와 아름다운 사물에 대한 경험으로 채워지는 시간을 보낼 수 있다. 
※ 애견 동반 시 일부 좌석만 이용가능","<a href=""https://instagram.com/hoteltheilma"" target=""_blank"" title=""새창 : 호텔더일마 인스타그램 페이지로 이동"">https://instagram.com/hoteltheilma</a>"
호텔드포레,2991200,숙박,숙박시설,콘도미니엄,http://tong.visitkorea.or.kr/cms/resource/91/2991191_image2_1.jpg,대구광역시,128.6354919579,35.7889298961,"나무들이 내뿜는 음이온과 피톤치드가 가득한 숲속, 숲 내음, 바람 소리, 새소리, 풀잎 소리를 느끼며 휴식을 할 수 있는 친환경 숙박 시설이다. 호텔 드 포레는 편백나무와 황토 벽돌로 마감되어 머무는 것만으로도 힐링이 되는 건강한 쉼의 공간이다. 
주차장에 주차하고 픽업 카트를 타고 숙소로 이동하는 방식이므로 이용에 참고해야 한다. 내부에는 간이매점 같은 무인 판매 시설이 있으며 저녁 9시까지 이용할 수 있다. 부대시설로는 레스토랑과 카페가 있어 이용하기 좋으며 연회장도 운영하고 있다. 그리고 투숙객은 동물원과 식물원이 있는 네이처파크를 무료 관람할 수 있으며 워터파크가 옆에 있어 가족 단위로 방문하기 좋다.","<a href=""http://forrest12.co.kr/"" target=""_blank"" title=""새창: 호텔드포레 홈페이지로 이동"">http://forrest12.co.kr/</a>"
호텔디,2851991,숙박,숙박시설,관광호텔,http://tong.visitkorea.or.kr/cms/resource/83/2851983_image2_1.jpg,경기도,127.0691441305,37.1426661128,"호텔디는 오산 원동 오원사거리에 있는 비즈니스호텔이다. 1객실 1주 차로 총 50대 정도 주차할 수 있는 주차장과 주차타워를 보유하고 있으며 주차 대행이 가능하다. 프런트에서는 렌즈 통과 세정액을 무료로 제공하고 있으며 로비에서는 다양한 커피와 음료를 무료로 제공하고 있다. 이곳에서는 조식 서비스를 무상으로 제공하고 있다. 일요일을 제외하고 06:30~09:00까지 이용할 수 있다. 깨끗하고 넓은 객실에는 최고급 침구류가 구비되어 있고, 넷플릭스와 최신드라마, 영화, 예능 시청을 지원해준다. 또한 전 객실 공기청정기와 최고 사양의 PC가 설치되어 있다. 근처에 오산역이 있어 대중교통으로 이용할 수 있다.",
호텔디아티스트,3080814,숙박,숙박시설,모텔,http://tong.visitkorea.or.kr/cms/resource/10/3080810_image2_1.JPG,서울특별시,127.038497926,37.5024544344,"역삼역 인근에 위치한 호텔 디아티스트는 고급스러운 인테리어로 편안한 휴식을 추구하는 호텔이다. 전 객실에 노트북 대여가 가능하며, 대형 TV, 공기청정기 등이 비치되어 있다. 객실은 스페셜 더블, 프리미엄 더블, 스탠더드 더블 등으로 구성되어 있다. 
호텔 로비에서 커피를 마시거나 간편한 취사도구가 있어 사용이 가능하다. 이 밖에도 조식은 없으나, 룸서비스를 통해 최상의 맛과 합리적인 가격에 떡볶이, 피자, 팥빙수, 커피 등 다양한 먹거리를 맛볼 수 있다. 
주변 관광지로는 가로수길, 은행나무 공원, 도산공원, 코엑스 몰 등이 있다.","<a href=""https://theartisthotel.modoo.at/"" target=""_blank"" title=""새창 : 홈페이지로 이동"">https://theartisthotel.modoo.at/</a>"
호텔디아티스트 연신내점,3084993,숙박,숙박시설,관광호텔,http://tong.visitkorea.or.kr/cms/resource/02/3084602_image2_1.JPG,서울특별시,126.9194498193,37.6225494527,"수도권 지하철 연신내 인근에 위치한 10층 건물의 비즈니스 부띠크 호텔이다. 객실은 VIP룸, 스위트룸, 디럭스룸, 스탠다드룸 4가지 룸 타입이 있으며 특히, 최상층에 있는 VIP룸은 14평의 야외 수영장과 테라스를 갖춘 프라이빗한 독채로 단체 파티나, 가족 여행 등의 호캉스에 적합하며 북한산이 보이는 뷰로 경치가 아름답다. 모든 객실에는 안마 의자가 있고 지하 1층에는 자판기와 라면 조리기, 전자렌지가 구비되어 있다. 24시간 데스크 문의가 가능하며 발렛 파킹 서비스를 무료로 제공하고 있다. 
인근에는 북한산, 진관사, 은평한옥마을, 사바나미술관, 서울 둘레길 7코스가 있으며 주변에 맛집과 카페가 많아 이용자의 편의를 돕는다.","b<a href=""http://theartist-ysn.jalib.site/"" target=""_blank"" title=""새창 : 홈페이지로 이동"">http://theartist-ysn.jalib.site/</a>"
호텔라움,3076322,숙박,숙박시설,모텔,,전라남도,127.5083663447,34.9409942622,"KTX 순천역에서 차량으로 3분, 도보로 10분 거리에 있는 호텔라움은 바로 옆에 이마트, 홈플러스가 있어 편리하고 접근성이 좋다. 대리석 바닥과 웨인스코팅 몰딩 처리된 벽 디테일을 사용하여 고급스럽고 세련된 인테리어가 돋보이는 신축 호텔로 전실 실내 금연을 실시하고 있다. 전체적으로 조화로운 가구 배치와 적절한 골드 메탈 색감 사용으로 객실에 머무르는 동안 세련된 감성을 느끼며 편안한 침대에서 여행의 피로를 풀며 휴식을 취할 수 있다.
객실마다 스타일러가 있어 호텔에 머무르는 동안 뽀송뽀송한 옷 상태를 유지할 수 있다. 10,000원의 추가 요금을 내면 호텔 건물 1층에 있는 투썸플레이스에서 오전8시부터 10시까지 제공되는 조식을 할 수 있다. 순천시의 밤 야경을 조망할 수 있는 11층 루프탑은 파라솔과 테이블로 카페처럼 잘 꾸며져 있다. 루프탑은 오후 6부터 11시까지만 개방하며 이곳에서는 배달 음식을 먹을 수 있고 전자레인지도 비치되어 있다.
순천만국가정원이 차량 6분 거리에 있고 드라마 촬영장이 10분 거리에 있다.",
호텔락희 광양,2478888,숙박,숙박시설,관광호텔,http://tong.visitkorea.or.kr/cms/resource/60/2478860_image2_1.jpg,전라남도,127.6963225031,34.9243132781,"천혜의 자연경관을 갖춘 동북아 비즈니스 거점 도시에 위치한 ‘호텔 락희 광양’
남해안 광양만권 경제자유도시에 위치한 호텔락희는 비즈니스&레지던스 호텔의 신개념 호텔이다. 광양산업단지와 여수/율촌산업단지로 이어지는 이순신대교와 산업단지의 찬란한 야경을 바라볼 수 있는 남도 최고의 해안전망을 보유하고 있다. 고품격 서비스와 최상의 시설로 고객 여러분을 맞이할 것이며. 성공적인 비즈니스와 힐링관광을 위한 고객이 찾는 편안한 호텔 락희가 될 것을 약속한다.","<a href=""https://hotellackyae.com/"" target=""_blank"" title=""새창 : 호텔락희광양 홈페이지로 이동"">https://hotellackyae.com/</a>"
호텔락희 청주,2917213,숙박,숙박시설,관광호텔,http://tong.visitkorea.or.kr/cms/resource/62/2916562_image2_1.jpg,충청북도,127.4277811591,36.6442966017,"호텔락희 청주는 충청북도 청주시 흥덕구 복대동에 있다. 현대적인 감각이 돋보이는 외관과 고급스러운 분위기를 연출하는 인테리어가 눈에 띈다. 객실은 스탠다드 더블, 디럭스 더블, 디럭스 온돌, 디럭스 패밀리 트윈, 프리미엄으로 나뉘어 사용 인원에 따라 선택이 가능하다. 객실은 총 352개가 마련되어 있다. 부대 시설은 레스토랑, 미팅룸, 피트니스 센터, 코인 세탁실이 갖추어져 있다. 서청주IC에서 가깝고, 주변에 국립청주박물관과 청주고인쇄박물관이 있다.",
호텔런더너,2555413,숙박,숙박시설,관광호텔,http://tong.visitkorea.or.kr/cms/resource/16/2555416_image2_1.jpg,부산광역시,129.128727352,35.1576878122,"광안리 호텔 런더너는 민락 수변 공원 및 광안리 해수욕장과 가까이 위치해 있으며 벡스코 및 신세계 백화점 센텀 시티와의 접근성도 좋은 편이다. 출장객 부터 가족 단위의 여행객들이 이용하기에 최적화 되어있다.
전 객실 무료 와이파이, 조식, 픽업 서비스 등이 제공 되고 있으며, 주차 공간도 충분이 마련되어 있다. 그 외에도 루프탑, 어린이 물놀이장 연회 공간, 세미나 실 등이 마련 되어 있어 다양한 고객층을 만족 시킬 수 있는 시설이다.",
호텔레오,1979715,숙박,숙박시설,관광호텔,,제주특별자치도,126.4882625456,33.489753118,"공항에서 5분 거리에 위치한 호텔 레오는 객실 및 호텔 전역에 220여 점의 미술작품이 전시된 갤러리 호텔로서 고급 자재 및 거위털 침구류 등을 사용하여 편안한 잠자리를 제공한다. 호텔 인근에는 제주도청을 비롯한 관공서 및 면세점, 누웨마루거리, 차 없는 거리를 비롯하여 다양한 즐길거리, 먹거리, 볼거리가 형성되어 있어서 제주 여행에서 특별한 추억을 만들어 준다.","<a href=""http://www.hotelleo.co.kr"" target=""_blank"" title=""새창 : 호텔레오 홈페이지로 이동"">http://www.hotelleo.co.kr</a>"
호텔레이크,3044673,숙박,숙박시설,모텔,http://tong.visitkorea.or.kr/cms/resource/26/3053226_image2_1.jpg,경상남도,128.872906633,35.409210422,"호텔레이크는 경상남도 밀양 삼랑진 벚꽃 명소에 위치한 숙소로, 깔끔한 인테리어로 인기가 좋다. 객실은 침실형으로 구성되어 있고, 전 객실에 PC와 욕조가 설치되어 있어 하루의 피로를 풀기에 좋다. 주차장이 넓어 주차가 편리하다. 합리적 가격으로 가성비 좋게 이용할 수 있다. 주변에 산책로와 예쁜 카페들이 있어 조용하게 힐링하며 여행을 즐기기에 좋다.",
호텔로움,2600533,숙박,숙박시설,모텔,http://tong.visitkorea.or.kr/cms/resource/02/2600502_image2_1.jpg,충청북도,127.8640996767,36.7684874654,"‘한가로움, 자유로움 등 <로움>을 위해 떠나는 여행’의 의미를 담은 자연드림파크의 호텔이다. <로움>이라는 이름은 2018년 8월 조합원 네이밍 공모로 탄생했다. 괴산의 수려한 자연 속에서 견학, 외식, 체험, 문화 공간 이용과 함께 숙박할 수 있는 힐링 콘셉트의 숙소이다.","<a href=""http://www.naturaldreampark.co.kr"" target=""_blank"" title=""새창: 호텔로움 홈페이지로 이동"">http://www.naturaldreampark.co.kr</a>"
호텔로프트,3085020,숙박,숙박시설,관광호텔,http://tong.visitkorea.or.kr/cms/resource/86/3084586_image2_1.JPG,서울특별시,126.8987486333,37.5347009629,"수도권 지하철 당산역 인근에 있는 10층 건물의 부띠크호텔이다. 객실은 펜트하우스, 프리미엄, 스위트, 디럭스, 슈페리어 5가지 타입이 있으며 58개의 룸이 있다. 펜트하우스 B는 단독 테라스가 있으며 대형 스파 욕조가 구비되어 있고 파티와 바비큐가 가능하여 호캉스에 제격이다. 지하 1층에는 이탈리안 레스토랑이 있으며 각종 행사나 파티가 가능하다. 특히, 이곳은 파자마 패키지, 스파 패키지, 디톡스 패키지, 애프터눈 패키지 등 다양한 숙박 패키지 상품이 있다. 애견도 동반하여 숙박할 수 있으며 자전거 대여 서비스도 한다. 
인근에는 선유도 공원, 여의도 공원, 63스퀘어, 영등포 타임스퀘어 몰 등이 있다.","b<a href=""http://lofthotel.maru.net/"" target=""_blank"" title=""새창 : 홈페이지로 이동"">http://lofthotel.maru.net/</a>"
호텔롯데 휘트니스클럽,131009,레포츠,육상 레포츠,수련시설,http://tong.visitkorea.or.kr/cms/resource/00/1898300_image2_1.jpg,서울특별시,126.9816346542,37.565479425,"롯데호텔 서울 메인타워 4층에 위치한 피트니스 센터는 PT Studio, GX Studio 등의 최신 시설을 갖추고 있다. 다양한 운동 프로그램을 통해 건강하고 즐거운 삶을 만들어 갈 수 있으며,  최신 3D 기구인 KINESIS Station, 인체 공학적 설계 및 첨단 기능을 갖춘 이태리 테크노 짐(Technogym)을 비롯해 90여 대의 최신 장비가 효과적인 운동법을 제안한다. 또한, 다양한 목적에 맞는 Cardio Zone, Weight Zone, Free Weight Zone, Stretch Zone 등의 공간이 최적의 편리함을 제공한다.","<a href=""https://www.lottehotel.com/seoul-hotel/ko/facilities/gym.html"" target=""_blank"" title=""새창 : 롯데호텔 서울 홈페이지로 이동"">http://www.lottehotel.com/seoul/ko/</a>"
호텔루비노,3075962,숙박,숙박시설,모텔,,충청북도,127.4286703204,36.6315286383,"호텔 루비노는 청주시 흥덕구에 있는 숙박업소로 신관과 본관으로 나누어져 있다. 숙박에 필요한 기본 요소들을 모두 갖춘 가성비 좋은 호텔이다. 청주고속버스터미널에서 도보 5분 거리에 있고 청주공항까지도 차량으로 10분 소요된다. 총 60대 이상의 주차시설을 보유하고 있으며 복대동 먹자골목 및 중앙 상권 내에 위치해 있어 편리하다.
조식은 일요일을 제외한 요일에 모두 무료로 이용할 수 있으며 24시간 이용 가능한 스낵바에는 전자레인지, 커피 메이커. 프린트기 등이 있다. 또, 무료 세탁 서비스를 제공하며 스타일러가 객실마다 준비되어 있어 다음날 깔끔하게 출근하거나 외출할 수 있어 비즈니스호텔로 제격이다.",
