title,contentid,cat1,cat2,cat3,firstimage,region,mapx,mapy,overview,homepage
롯데월드 어드벤처 부산,2815627,인문(문화/예술/역사),휴양관광지,테마공원,http://tong.visitkorea.or.kr/cms/resource/19/2815719_image2_1.jpg,부산광역시,129.212999524,35.1960684107,"마법과 환상의 세계! 롯데월드 어드벤처가 부산에서 개장했다. 숲 속의 청량함과 짜릿한 스릴감을 완벽하게 즐길 수 있도록 준비되어 있다. '놀이공원'하면 떠오르는 언제나 즐겁고 신나는 공연 그리고 퍼레이드를 경험할 수 있다. 
부산롯데월드는 대한민국 제2의 도시라고 불리는 부산에 세워진 데다 대중교통을 이용한 접근성도 편리해 개장 첫날부터 끊임없는 발길이 이어지고 있다. 롯데월드 부산은 6개의 테마존으로 꾸려져 있다. 요정 마을 팅커폴스 존 중심에 토킹트리가 있는데 이 나무는 애니매트로닉스 기술이 적용되어 파크 내 6개 테마에 관한 이야기를 들려준다. 롯데월드 내 가장 높은 곳에 위치한 로얄가든 존의 로리캐슬은 물에 떠 있는 듯한 모습으로 연출되어 있으며 부산의 전경과 함께 기장 앞바다를 한눈에 즐길 수 있다. 이외의 놀이 기구들 특히 자이언트 디거, 자이언트 스플래쉬 등 대표 어트랙션은 그 짜릿함이 벌써 입소문을 타고 있다.   
이렇게 어른들을 위한 어트랙션뿐만 아니라 유아를 동반한 가족 이용객을 위한 놀이 기구도 준비되어 있다. 날씨와 관계없이 아이와 안전하게 즐길 수 있도록 실내에 배치되어 있다. 놀이공원의 하이라이트라고 할 수 있는 퍼레이드는 하루에 2번, 약 30분간 진행된다.

◎ 한류의 매력을 만나는 여행 정보 - 드라마 <힘쎈여자 강남순>
중간과 준희가 남부럽지 않은 데이트를 즐겼던 롯데월드 어드벤처 부산은 동화 속에 들어온 듯한 풍경과 스릴 넘치는 놀이기구, 환상적인 퍼레이드가 공존하는 곳이다. ‘토킹 트리’ 앞에 서면 반지를 주고받으며 행복해하던 중간·준희 커플이 떠오른다.","<a href=""https://adventurebusan.lotteworld.com/kor/main/index.do"" target=""_blank"" title=""새창 : 부산롯데월드 홈페이지로 이동"">https://adventurebusan.lotteworld.com/</a>"
롯데월드_어드벤처,2893996,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/20/2879220_image2_1.jpg,서울특별시,127.0976311526,37.5123821225,-,adventure.lotteworld.com
롯데월드타워 서울스카이,2492348,인문(문화/예술/역사),건축/조형물,유명건물,,서울특별시,127.1042832896,37.5136209882,"세계 5위, 국내 최고 높이 롯데월드타워 117층~123층에 위치한 서울 스카이는 500m 상공에서 환상적인 서울의 풍경과 야경을 360도 뷰를 통해 즐길 수 있는 서울의 새로운 명소이다.
스카이데크, 스카이테라스, 123라운지 등으로 구성되었으며, 전시존은 지하 1층, 2층에 위치해있다. 전시층 및 전망대 로비에는 한국의 탄생과 세계 속의 한국을 보여주고 한국의 자부심을 상징하는 곳으로 다양한 미디어 아트들이 전시되어 있어 볼거리를 제공한다. 
또한 서울스카이에서 자체적으로 개발한 캐릭터 상품과 롯데월드타워 관련 다양한 기념품점이 있어 서울스카이의 추억을 오래도록 기억할 수 있는 기념품을 구매할 수 있다. 전망층에서는 건물 2층 높이의 통유리를 통해 서울 시내를 한눈에 내려다 볼 수 있다. 지상 478m 높이에 시공한 '스카이데크'는 세계에서 가장 높은 유리 바닥 전망대로 기네스 월드 레코드에 등재됐다.
120층으로 올라가면 고도 486m의 바람을 피부로 느낄 수 있는 스카이 테라스가 있다. 123층에는 높고 웅장한 커튼월을 통한 최고층의 전망과 함께 다양한 메뉴를 즐길 수 있는 프리미엄 라운지가 있다. 서울스카이를 향해 올라가는 더블데크 엘레베이터 '스카이 셔틀'도 빼놓을 수 없는 볼거리이다. 단순한 엘리베이터가 아닌 분속 600m로 운행하는 엘리베이터로 세계 최초로 천장과 벽체 3면에 모니터 화면이 설치되어 있어 한국의 탄생과 발전 모습을 담은 영상을 상영한다. 전망대로 오르는 1분간 시공간을 초월한 황홀함을 느껴볼 수 있다.","<a title=""새창 : 롯데월드타워 서울스카이 홈페이지로 이동"" href=""http://seoulsky.lotteworld.com"" target=""_blank"">http://seoulsky.lotteworld.com</a>"
롯데월드타워&롯데월드몰,2003909,인문(문화/예술/역사),건축/조형물,유명건물,,서울특별시,127.1025918048,37.5126349603,"한국적 곡선의 미를 지닌 한국 전통의 도자기와 붓의 형상을 모티브로 설계된 롯데월드타워는 총 123층, 555M 높이로 세계 5위의 초고층 빌딩이다. 대지면적은 축구장의 12.2배, 전체 총 면적은 축구장의 110배에 달하는 거대한 수직도시이다. 2016년 12월 마침내 준공되었으며, 특급 호텔 ‘시그니엘 서울’과, 화려한 서울의 야경을 볼 수 있는 전망대인 ‘서울스카이’, 최고급 레지던스와 오피스 공간, 복합기능공간 등으로 구성되어있다. 롯데월드몰은 국내 최대의 명품 백화점인 ‘에비뉴엘’과 국내 시내 면세점 중 최대 면적을 자랑하는 ‘롯데면세점’, ‘롯데 하이마트’, ‘쇼핑몰’, ‘롯데마트’ 등이 위치해있는 쇼핑 관광의 명소로 다양한 국내외 브랜드를 만날 수 이는 공간이다. 쇼핑공간 외에도 문화·예술공간으로 아시아 최대규모의 멀티플렉스인 ‘롯데시네마 월드타워관’, ‘롯데월드 아쿠아리움’, 국내 최초 빈야드 스타일의 ‘롯데 콘서트홀’이 있어 쇼핑과 엔터테인먼트를 함께 즐길 수 있는 복합 쇼핑몰이다.<br>","<a href=""http://www.lwt.co.kr"" target=""_blank"" title=""롯데월드타워&롯데월드몰 홈페이지로 이동"">http://www.lwt.co.kr</a>"
롯데콘서트홀,3085149,인문(문화/예술/역사),문화시설,공연장,http://tong.visitkorea.or.kr/cms/resource/42/3085142_image2_1.JPG,서울특별시,127.1040305171,37.5142459111,"잠실 롯데월드몰에 자리 잡고 있는 롯데콘서트홀은 세계 최고 수준의 음향과 객석, 조명 등을 갖춘 2,036개의 객석을 갖춘 공연장이다. 
일본의 대표 클래식 공연장인 [산토리홀]과 미국의 [월트디즈니 콘서트홀] 등 세계적으로 호평받는 공연장 수준의 음향을 구현해 냈다. 국내 최초로 선보이는 빈야드 스타일의 라운드형 무대는 객석이 무대를 둘러싸고 있어서 더욱 섬세한 음향을 감상할 수 있다. 5,000여 개의 파이프로 이루어진 오르간은 풍부한 음색을 표현해 내고 라운드형 무대 리프트에 조명이 더해져 품격 있는 무대를 감상할 수 있다.
공간 안에 다른 공간을 넣은 구조를 선택하여 외부 공간을 이중으로 감싸면서 소음과 진동을 완벽히 차단하여 관객의 공연 몰입도를 높여준다. 공연과 함께 롯데월드몰에서 몰링을 해도 좋으며, 인근에는 석촌호수, 롯데월드, 롯데월타워 등 볼거리와 즐길 거리가 아주 많다.","<a href=""https://www.lotteconcerthall.com/kor"" target=""_blank"" title=""새창 : 홈페이지로 이동"">https://www.lotteconcerthall.com/kor</a>"
롯데프리미엄아울렛 기흥점,2609837,쇼핑,쇼핑,전문매장/상가,http://tong.visitkorea.or.kr/cms/resource/92/3085092_image2_1.JPG,경기도,127.1209287945,37.2254213563,"롯데프리미엄아울렛 기흥점은 가족들과 행복한 추억을 만들수 있는 숲모험 놀이터, 반려견 놀이터, 미니 기차, 실내 서핑 등이 있다. 아시아 최대 규모 나이키 팩토리, 쇼핑몰 최초 실내 서핑숍 등 300여 개 다양한 브랜드가 한곳에 모여 있다. 경부고속도로(기흥 IC), 영동고속도로, 분당수서 간 도로 등과 인접해 있어 가깝고 편리하게 만나볼 수 있다.","<a href=""https://www.lotteshopping.com/store/main?cstrCd=0362"" target=""_blank"" title=""새창: 롯데프리미엄아울렛 기흥점 홈페이지로 이동"">https://www.lotteshopping.com/</a>"
롯데프리미엄아울렛 김해점,690680,쇼핑,쇼핑,전문매장/상가,http://tong.visitkorea.or.kr/cms/resource/28/1061128_image2_1.jpg,경상남도,128.8297831899,35.1851125701,"롯데프리미엄아웃렛 김해점에서는 버버리, 듀폰 외 20여 개 해외 명품과 110여 개의 국내외 유명 브랜드의 품격과 스타일을 만날 수 있다. 그리고 브랜드 메가숍, 각종 편의시설 및 대규모 식당가(레스토랑, 전문식당가, 푸드코트)와 고객 쉼터가 마련되어 더욱 여유롭고 편리한 쇼핑을 즐길 수 있다. 또한 대규모 주차장 시설이 마련되어 있다.","<a href=""https://www.lotteshopping.com/store/main?cstrCd=0331"" target=""_blank"" title=""새창: 롯데프리미엄아울렛 홈페이지로 이동"">http://www.lotteshopping.com</a>"
롯데프리미엄아울렛 동부산점,1993017,쇼핑,쇼핑,전문매장/상가,http://tong.visitkorea.or.kr/cms/resource/51/3070551_image2_1.JPG,부산광역시,129.2127940917,35.1922299485,"롯데 프리미엄 아울렛 동부산점은 부산 기장군에 위치한 곳이다. 다양한 해외 패션 브랜드와 레저/스포츠, 화장품, 신진 디자이너 쇼룸 등의 매장을 비롯하여 플레이 타임, 레고 숍, 지역 향토 특산물 매장 등 전 연령대를 아우르는 약 550여 개의 브랜드 상품을 합리적인 가격에 제공한다. 또한 ATM, 아동 놀이시설, 물품 보관 서비스 등의 편의시설을 제공함으로써 방문객의 불편함을 최소화하고자 한다. 그리고 상품 구입 시 주변 관광지와 연계된 다양한 혜택을 누릴 수 있다. 동부산점 영수증을 지참할 시 할인된 가격으로 부산 씨라이프 아쿠아리움, 해운대 요트투어 등 부산의 유명 관광지를 즐길 수 있다.","<a href=""https://www.lotteshopping.com/store/main?cstrCd=0352"" target=""_blank"" title=""새창 : 홈페이지로 이동"">https://www.lotteshopping.com</a>"
롯데프리미엄아울렛 이천점,2041024,쇼핑,쇼핑,전문매장/상가,http://tong.visitkorea.or.kr/cms/resource/22/2040822_image2_1.jpg,경기도,127.400044712,37.2422772151,"매일 새로움과 즐거운 경험을 제공하는 롯데프리미엄아울렛 이천점은 가장 큰 16,000여 평의 영업면접의 규모를 가지고 있으며, 서이천 IC, 덕평 IC, 이천 IC, 남이천 IC에서 10분 이내 거리에 위치한 쇼핑특구이다. 아울렛 내에는 폴로, 나이키, 클리어런스, 페라가모 등 총 330여 개의 다양한 브랜드들이 입점해 있으며, 국내 최대 통합매장 및 체험형 매장을 비롯하여 지역특산물 도자기매장과 특산품관 등 전 연령대를 아우르는 브랜드의 상품을 합리적인 가격에 만나볼 수 있다. 또한, 지역 맛집을 포함한 아울렛 최대 규모의 F&B와 8개의 테마 정원 및 전 동선구간에 조성되어 있는 Green View는 패밀리고객에게 쇼핑과 함께 즐겁고 편안한 휴식시간을 누릴 수 있도록 구성되어 있다.<br><br><strong>※ 반려견 동반 여행 정보</strong><br>- 반려동물 동반가능<br>- 반려동물용 유모차 무료 대여","<a href=""http://www.lotteshopping.com/main/main?cstr=0343"" target=""_blank"" title=""새창: 롯데아울렛 홈페이지로 이동"">http://www.lotteshopping.com</a>"
롯데프리미엄아울렛 타임빌라스,2785495,쇼핑,쇼핑,전문매장/상가,http://tong.visitkorea.or.kr/cms/resource/39/3007039_image2_1.jpg,경기도,127.0095874534,37.3760296964,"매일 새로움과 즐거운 경험을 제공하는 롯데프리미엄아울렛 타임빌라스점은 시간(Time)과 별장(Villas)의 합성어로, ‘시간도 머물고 싶은 공간’ 이라는 뜻을 담고 있다. 시간에 따라 변화하는 자연(바라산과 백운호수) 속에서 휴식과 다양한 체험을 할 수 있는 공간이다.
’당신이 만나는 모든 순간(Every Single Moment)’ 슬로건처럼 시간에 따라 변화하는 자연 속 타임빌라스를 만나보자.","<a href=""https://www.lotteshopping.com/store/main?cstrCd=0406"" target=""_blank"" title=""새창 : 롯데프리미엄아울렛 타임빌라스홈페이지로 이동"">https://www.lotteshopping.com</a>"
롯데프리미엄아울렛 파주점,1562538,쇼핑,쇼핑,전문매장/상가,http://tong.visitkorea.or.kr/cms/resource/18/3091018_image2_1.jpg,경기도,126.6937594139,37.7179370956,"롯데의 스케일을 그대로 담은 롯데 파주 프리미엄아울렛은 프라다, 지방시, 몽블랑, 코치, 나이키, 폴로랄프로렌, 유니클로 등 총 250여개 브랜드를 합리적인 가격으로 만나볼 수 있다. 또한 온 가족이 함께 즐길 수 있는 가족단위 나들이 지역명소로 롯데시네마(7개관), 회전목마, 미니트레인, 살아움직이는 공룡들을 볼 수 있는 파주라기파크 등이 있다. 인근 심학산이 만들어내는 아름다운 자연환경은 편안한 휴식공간을 제공하며 파주 북시티, 지혜의 숲이 근접하여 다양한 문화 및 이벤트를 체험할 수 있다.","<a href=""https://www.lotteshopping.com/store/main?cstr=0339"" target=""_blank"" title=""새창: 롯데아울렛 홈페이지로 이동"">https://www.lotteshopping.com</a>"
롯데하이마트 VIC마켓영등포점,2922943,쇼핑,쇼핑,사후면세점,,서울특별시,126.904662175,37.5278879712,-,
롯데하이마트 가야점,2915148,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/55/2885355_image2_1.jpg,부산광역시,129.0326524542,35.1548335791,-,
롯데하이마트 경암점,2914886,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/12/2890012_image2_1.jpg,전북특별자치도,126.7326861564,35.9812270019,-,
롯데하이마트 계산점,2914079,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/04/2882404_image2_1.jpg,인천광역시,126.7341440896,37.5386809027,-,
롯데하이마트 고양롯데마트점,2922939,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/61/2890261_image2_1.jpg,경기도,126.8361573455,37.6252420942,-,
롯데하이마트 공주점,2914846,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/43/2883343_image2_1.jpg,충청남도,127.1337622308,36.4725888573,-,
롯데하이마트 광복점,2924517,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/91/2885791_image2_1.jpg,부산광역시,129.0367814147,35.0983538674,-,
롯데하이마트 광주월드컵점,2922795,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/31/2886931_image2_1.jpg,광주광역시,126.8746478544,35.1345338755,-,
롯데하이마트 광평점,2924564,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/85/2883785_image2_1.jpg,경상북도,128.364070898,36.1087108719,-,
롯데하이마트 구리역점,2912393,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/58/2889958_image2_1.jpg,경기도,127.1447909666,37.6022614236,-,http//www.e-himart.co.kr/
롯데하이마트 구미점,2917234,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/39/2890139_image2_1.jpg,경상북도,128.3654317452,36.1138325373,-,
롯데하이마트 군산롯데마트점,2922634,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/14/2890214_image2_1.jpg,전북특별자치도,126.7164241459,35.9648424824,-,
롯데하이마트 금오점,2913923,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/35/2881335_image2_1.jpg,경기도,127.068274172,37.7534202348,-,
롯데하이마트 금천점,2913687,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/60/2889960_image2_1.jpg,서울특별시,126.8981007264,37.462373242,-,
롯데하이마트 금촌점,2913976,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/73/2889973_image2_1.jpg,경기도,126.7814225561,37.7553926265,-,
롯데하이마트 나운점,2914888,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/14/2890014_image2_1.jpg,전북특별자치도,126.6907403668,35.9634949757,-,
롯데하이마트 나주점,2914907,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/82/2886482_image2_1.jpg,전라남도,126.718277992,35.0369450428,-,
롯데하이마트 남춘천점,2914663,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/03/2890003_image2_1.jpg,강원특별자치도,127.7227084152,37.8672273417,-,
롯데하이마트 논현신도시점,2915197,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/65/2882465_image2_1.jpg,인천광역시,126.7127416063,37.3987828895,-,
롯데하이마트 다산점,2901582,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/71/2890571_image2_1.jpg,경기도,127.1713743187,37.6140771986,-,
롯데하이마트 단계점,2914689,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/07/2890007_image2_1.jpg,강원특별자치도,127.9367956901,37.3569071556,-,
롯데하이마트 단구점,2914686,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/04/2890004_image2_1.jpg,강원특별자치도,127.9546421458,37.3279747185,-,
롯데하이마트 당진롯데마트점,2922800,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/15/2883315_image2_1.jpg,충청남도,126.6462722531,36.9058249109,-,
롯데하이마트 당진점,2914869,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/21/2883321_image2_1.jpg,충청남도,126.6332708048,36.9002003339,-,
롯데하이마트 대덕점,2917283,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/28/2883528_image2_1.jpg,대전광역시,127.3869213331,36.4269430126,-,www.e-himart.co.kr
롯데하이마트 대치점,2910800,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/70/2889870_image2_1.jpg,서울특별시,127.063845851,37.4942891713,-,
롯데하이마트 덕계점,2915115,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/24/2890024_image2_1.jpg,경상남도,129.1533497787,35.3745084062,-,
롯데하이마트 덕소롯데마트점,2923799,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/96/2890296_image2_1.jpg,경기도,127.2152989329,37.5849063829,-,www.e-himsrt.co.kr
롯데하이마트 덕천점,2915157,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/82/2885282_image2_1.jpg,부산광역시,129.0099584329,35.2115712481,-,www.e-himart.co.kr
롯데하이마트 도동점,2915188,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/15/2886315_image2_1.jpg,경상남도,128.1174648938,35.1858468528,-,www.e-himart.co.kr
롯데하이마트 동인천점,2913995,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/76/2882776_image2_1.jpg,인천광역시,126.6288085094,37.4657986234,-,
롯데하이마트 둔산점,2914829,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/49/2883649_image2_1.jpg,대전광역시,127.3790406446,36.355587151,-,
롯데하이마트 롯데 김포공항점,2917231,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/37/2890137_image2_1.jpg,서울특별시,126.8029675746,37.5668621822,-,
롯데하이마트 롯데키즈마트,2916625,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/28/2885328_image2_1.jpg,부산광역시,129.049345214,35.16331627,-,
롯데하이마트 모란점,2914607,쇼핑,쇼핑,사후면세점,,경기도,127.1301444234,37.4298756159,-,www.himart.co.kr
